Sample_Index,Value
1237,-0.07254313
1238,-0.03240511
1239,-0.05054102
1240,-0.10669089
1241,-0.13196255
1242,-0.10805624
1243,-0.05729292
1244,-0.02266722
1245,-0.02501688
1246,-0.01466667
1247,0.05205301
1248,0.13576899
1249,0.18904467
1250,0.22245065
1251,0.24838934
1252,0.26125497
1253,0.28208498
1254,0.30889354
1255,0.27721830
1256,0.17520189
1257,0.08356190
1258,0.05545280
1259,0.07110599
1260,0.07863086
1261,0.04052128
1262,-0.01014517
1263,-0.01585200
1264,0.01256696
1265,0.02935606
1266,0.00889626
1267,-0.04952729
1268,-0.11382649
1269,-0.16126058
1270,-0.20647407
1271,-0.25179194
1272,-0.28597279
1273,-0.31143954
1274,-0.32596836
1275,-0.32776605
1276,-0.32592185
1277,-0.32686801
1278,-0.33503016
1279,-0.34319386
1280,-0.33532167
1281,-0.31855873
1282,-0.31328015
1283,-0.32398493
1284,-0.33487329
1285,-0.31714941
1286,-0.26581557
1287,-0.21247125
1288,-0.17401841
1289,-0.13566439
1290,-0.08497414
1291,-0.02556213
1292,0.02956393
1293,0.06991906
1294,0.09221649
1295,0.09636631
1296,0.09226077
1297,0.09215064
1298,0.09465054
1299,0.09989728
1300,0.11685016
1301,0.14700264
1302,0.18284802
1303,0.21085583
1304,0.21685190
1305,0.20023503
1306,0.17022636
1307,0.13602761
1308,0.10531009
1309,0.07395238
1310,0.03039208
1311,-0.01954392
1312,-0.05747127
1313,-0.07781974
1314,-0.08228937
1315,-0.06792894
1316,-0.04353457
1317,-0.02985627
1318,-0.03176444
1319,-0.03960888
1320,-0.05225087
1321,-0.07563657
1322,-0.10901422
1323,-0.14081198
1324,-0.15950394
1325,-0.16746890
1326,-0.17001511
1327,-0.16266319
1328,-0.14323578
1329,-0.11420703
1330,-0.07479047
1331,-0.02948501
1332,0.00897418
1333,0.03146516
1334,0.03806671
1335,0.03510644
1336,0.03029913
1337,0.02702646
1338,0.01846940
1339,-0.00367991
1340,-0.02775077
1341,-0.03354743
1342,-0.02742999
1343,-0.03326320
1344,-0.05642255
1345,-0.08346252
1346,-0.10582240
1347,-0.12546786
1348,-0.14304154
1349,-0.15693152
1350,-0.16912236
1351,-0.17899468
1352,-0.18397832
1353,-0.18527799
1354,-0.18271107
1355,-0.17904602
1356,-0.17790406
1357,-0.17095275
1358,-0.15654539
1359,-0.14703100
1360,-0.14381993
1361,-0.14546057
1362,-0.15291073
1363,-0.15002887
1364,-0.12676792
1365,-0.09508578
1366,-0.06097198
1367,-0.02564782
1368,0.00668306
1369,0.04025960
1370,0.07442265
1371,0.10018799
1372,0.11830754
1373,0.13210508
1374,0.14061732
1375,0.14567279
1376,0.14713971
1377,0.14032705
1378,0.12219290
1379,0.09899951
1380,0.08657391
1381,0.08986460
1382,0.09529520
1383,0.09297259
1384,0.08362745
1385,0.06726912
1386,0.04160824
1387,0.00485452
1388,-0.04148111
1389,-0.09155240
1390,-0.13971815
1391,-0.18220578
1392,-0.21630343
1393,-0.24120598
1394,-0.25843700
1395,-0.27116044
1396,-0.27952246
1397,-0.27832923
1398,-0.26286523
1399,-0.23504410
1400,-0.20624182
1401,-0.18872411
1402,-0.18053563
1403,-0.17330418
1404,-0.16815537
1405,-0.16716501
1406,-0.16478157
1407,-0.15517888
1408,-0.13710193
1409,-0.11539688
1410,-0.09554447
1411,-0.07388364
1412,-0.04668372
1413,-0.02057310
1414,-0.00087939
1415,0.01236987
1416,0.01610045
1417,0.01178660
1418,0.00820038
1419,0.00579571
1420,-0.00105736
1421,-0.01019072
1422,-0.01634194
1423,-0.01761131
1424,-0.01629685
1425,-0.01980818
1426,-0.03021298
1427,-0.04325510
1428,-0.06181500
1429,-0.08720886
1430,-0.11056492
1431,-0.12713594
1432,-0.13686899
1433,-0.14010654
1434,-0.14338148
1435,-0.14779379
1436,-0.14304320
1437,-0.12566010
1438,-0.10405160
1439,-0.08784755
1440,-0.07944292
1441,-0.07381978
1442,-0.07028443
1443,-0.07185742
1444,-0.07445036
1445,-0.07305812
1446,-0.06374185
1447,-0.04040795
1448,-0.00663131
1449,0.02663176
1450,0.05432798
1451,0.07476757
1452,0.09019172
1453,0.10501587
1454,0.11539800
1455,0.11738504
1456,0.11354112
1457,0.10438923
1458,0.09321939
1459,0.08674485
1460,0.08217785
1461,0.07506571
1462,0.07177589
1463,0.07765217
1464,0.08743972
1465,0.09503440
1466,0.09931636
1467,0.09836040
1468,0.09180099
1469,0.08647697
1470,0.08631111
1471,0.08796318
1472,0.09273734
1473,0.10393033
1474,0.11741250
1475,0.12975425
1476,0.14263657
1477,0.15501468
1478,0.16394718
1479,0.17126684
1480,0.18042977
1481,0.18951618
1482,0.19527069
1483,0.19926150
1484,0.20353980
1485,0.20938609
1486,0.21858947
1487,0.22813725
1488,0.23473236
1489,0.24037075
1490,0.24393576
1491,0.24225947
1492,0.23601302
1493,0.22448843
1494,0.20710475
1495,0.18826231
1496,0.17644384
1497,0.17683686
1498,0.17818190
1499,0.17167578
1500,0.17248929
1501,0.18031785
1502,0.17270792
1503,0.15875073
1504,0.15520654
1505,0.14337260
1506,0.11573935
1507,0.08998471
1508,0.06853219
1509,0.05323834
1510,0.05440923
1511,0.05129034
1512,0.01080382
1513,-0.04199065
1514,-0.04243543
1515,0.01258330
1516,0.05864051
1517,0.05914254
1518,0.03262245
1519,0.02131662
1520,0.06043615
1521,0.11659407
1522,0.11130991
1523,0.04430717
1524,-0.00853201
1525,0.00086798
1526,0.05523126
1527,0.09083086
1528,0.07583217
1529,0.06719696
1530,0.11385250
1531,0.18225830
1532,0.23331183
1533,0.26738377
1534,0.28889388
1535,0.29973060
1536,0.31500664
1537,0.34127302
1538,0.33598221
1539,0.25640149
1540,0.15440344
1541,0.11574263
1542,0.13519174
1543,0.14759185
1544,0.11699468
1545,0.06049003
1546,0.03035237
1547,0.05209961
1548,0.09051766
1549,0.09930168
1550,0.06489314
1551,0.01179196
1552,-0.02420616
1553,-0.04846406
1554,-0.09227908
1555,-0.15307549
1556,-0.20705765
1557,-0.23805226
1558,-0.23174628
1559,-0.19966432
1560,-0.18695574
1561,-0.21134038
1562,-0.23516878
